Unnamed: 0,date,S65E_S_FLOW_cmd
74,1990-03-17,214099.826051462
75,1990-03-18,151149.437246707
76,1990-03-19,73959.9787628352
77,1990-03-20,123136.147242259
78,1990-03-21,0.0
79,1990-03-22,100774.446749626
80,1990-03-23,49347.4287676608
81,1990-03-24,0.0
82,1990-03-25,0.0
83,1990-03-26,0.0
84,1990-03-27,0.0
85,1990-03-28,0.0
86,1990-03-29,0.0
87,1990-03-30,0.0
88,1990-03-31,0.0
89,1990-04-01,0.0
90,1990-04-02,770622.365554675
91,1990-04-03,2128691.98551704
92,1990-04-04,4125978.39844552
93,1990-04-05,3435970.69713946
94,1990-04-06,2040223.813765
95,1990-04-07,1906787.58347307
96,1990-04-08,2423528.80459442
97,1990-04-09,2181097.6337175
98,1990-04-10,2453058.97143754
99,1990-04-11,1826711.16584463
100,1990-04-12,1757375.21486419
101,1990-04-13,1697458.57973677
102,1990-04-14,1666338.1387886
103,1990-04-15,1273369.17455153
104,1990-04-16,1074315.78810945
105,1990-04-17,733361.01998544
106,1990-04-18,691328.852101037
107,1990-04-19,649932.793858656
108,1990-04-20,987217.698663302
109,1990-04-21,895887.033522163
110,1990-04-22,894614.814238119
111,1990-04-23,870271.38755303
112,1990-04-24,789607.791793498
113,1990-04-25,688148.303890925
114,1990-04-26,825205.46599129
115,1990-04-27,879225.854052269
116,1990-04-28,723599.183555942
117,1990-04-29,797583.62807424
118,1990-04-30,884167.936655674
119,1990-05-01,863249.715735322
120,1990-05-02,654997.205239373
121,1990-05-03,667572.603547047
122,1990-05-04,745324.774406554
123,1990-05-05,799883.409087706
124,1990-05-06,806489.163062554
125,1990-05-07,846368.344466266
126,1990-05-08,366594.879848602
127,1990-05-09,65005.5122635968
128,1990-05-10,176104.507818355
129,1990-05-11,91355.1308966016
130,1990-05-12,122353.243067462
131,1990-05-13,79856.2258292736
132,1990-05-14,295448.462963942
133,1990-05-15,87905.4593764032
134,1990-05-16,164312.013685478
135,1990-05-17,286053.612866381
136,1990-05-18,579373.555105094
137,1990-05-19,805583.930110445
138,1990-05-20,478134.259001683
139,1990-05-21,510698.179522138
140,1990-05-22,683964.659706854
141,1990-05-23,498905.685389261
142,1990-05-24,300561.805855584
143,1990-05-25,285246.242936122
144,1990-05-26,528753.907053389
145,1990-05-27,596034.734574989
146,1990-05-28,666275.918507539
147,1990-05-29,1435381.40722355
148,1990-05-30,1589858.18721314
149,1990-05-31,698521.784206982
150,1990-06-01,0.0
151,1990-06-02,31658.6875683456
152,1990-06-03,77091.5954620224
153,1990-06-04,356196.933777082
154,1990-06-05,150170.807028211
155,1990-06-06,260119.912076237
156,1990-06-07,500838.48007079
157,1990-06-08,431355.734557574
158,1990-06-09,85140.829009152
159,1990-06-10,156018.122583725
160,1990-06-11,102951.898985779
161,1990-06-12,363071.811062016
162,1990-06-13,116163.406935475
163,1990-06-14,0.0
164,1990-06-15,0.0
165,1990-06-16,0.0
166,1990-06-17,0.0
167,1990-06-18,0.0
168,1990-06-19,0.0
169,1990-06-20,0.0
170,1990-06-21,0.0
171,1990-06-22,151663.218111418
172,1990-06-23,1341188.24869331
173,1990-06-24,1295559.61475593
174,1990-06-25,1140250.99908061
175,1990-06-26,391916.936752186
176,1990-06-27,2760128.66824612
177,1990-06-28,2708408.06119861
178,1990-06-29,2385166.50002938
179,1990-06-30,2067038.28175179
180,1990-07-01,1793021.82057291
181,1990-07-02,3058831.07668656
182,1990-07-03,2093436.83189572
183,1990-07-04,2477108.80905708
184,1990-07-05,2012430.71555971
185,1990-07-06,796115.682746496
186,1990-07-07,492275.46565895
187,1990-07-08,581061.692232
188,1990-07-09,428028.391814688
189,1990-07-10,558797.854761216
190,1990-07-11,300096.956501798
191,1990-07-12,448065.845538394
192,1990-07-13,1626214.29983027
193,1990-07-14,2620624.93059951
194,1990-07-15,3608087.28681744
195,1990-07-16,5552625.53096899
196,1990-07-17,5026856.44608202
197,1990-07-18,4258289.20398618
198,1990-07-19,3351319.18323955
199,1990-07-20,2453939.73863418
200,1990-07-21,1716835.458063
201,1990-07-22,1399636.93849298
202,1990-07-23,1547850.4850842
203,1990-07-24,1152924.26041014
204,1990-07-25,1233905.91099068
205,1990-07-26,733385.485740902
206,1990-07-27,763747.488269741
207,1990-07-28,589086.460023667
208,1990-07-29,472066.751647008
209,1990-07-30,613968.133328928
210,1990-07-31,603961.639344806
211,1990-08-01,533549.195124019
212,1990-08-02,552045.306253594
213,1990-08-03,479748.998862202
214,1990-08-04,1207262.70329213
215,1990-08-05,1681947.29077361
216,1990-08-06,1355574.1129052
217,1990-08-07,335376.575878579
218,1990-08-08,413936.116668346
219,1990-08-09,1084053.15878348
220,1990-08-10,2621750.35535078
221,1990-08-11,2332491.72851883
222,1990-08-12,2057741.29467608
223,1990-08-13,1339377.78278909
224,1990-08-14,3241639.20150161
225,1990-08-15,3946252.95881873
226,1990-08-16,3064360.33742106
227,1990-08-17,2404983.76195392
228,1990-08-18,2696909.15613128
229,1990-08-19,2663660.19445788
230,1990-08-20,2730965.48773494
231,1990-08-21,2184669.63401501
232,1990-08-22,1500925.16610732
233,1990-08-23,1365017.89451368
234,1990-08-24,956562.107068915
235,1990-08-25,1153046.58918745
236,1990-08-26,1174136.07039604
237,1990-08-27,700185.455578426
238,1990-08-28,1268745.14676914
239,1990-08-29,894052.101862483
240,1990-08-30,345065.01504169
241,1990-08-31,1877575.47145096
242,1990-09-01,1992417.72759147
243,1990-09-02,1246285.58325466
244,1990-09-03,422768.254390272
245,1990-09-04,684209.317261479
246,1990-09-05,603178.73517001
247,1990-09-06,402388.280090093
248,1990-09-07,459442.42182841
249,1990-09-08,370460.469211661
250,1990-09-09,223910.593991885
251,1990-09-10,306825.039253958
252,1990-09-11,137203.956633139
253,1990-09-12,177694.781923411
254,1990-09-13,71219.8141510464
255,1990-09-14,71488.9374611328
256,1990-09-15,94046.3639974656
257,1990-09-16,615656.270455834
258,1990-09-17,296011.175339578
259,1990-09-18,228950.539617139
260,1990-09-19,1280562.10665748
261,1990-09-20,1743478.66576155
262,1990-09-21,1662668.27546924
263,1990-09-22,1118500.94247454
264,1990-09-23,496605.904375795
265,1990-09-24,452053.763678765
266,1990-09-25,507052.78195824
267,1990-09-26,249868.760537491
268,1990-09-27,225378.539319629
269,1990-09-28,602958.543370848
270,1990-09-29,713617.155327283
271,1990-09-30,4429500.56071206
272,1990-10-01,6346245.70665832
273,1990-10-02,6747826.61681816
274,1990-10-03,4105427.16385711
275,1990-10-04,3920123.53198489
276,1990-10-05,3648455.7833304
277,1990-10-06,2482197.68619325
278,1990-10-07,1821279.76813198
279,1990-10-08,1237820.43186467
280,1990-10-09,807663.519324749
281,1990-10-10,4584882.57365376
282,1990-10-11,6403740.23199496
283,1990-10-12,5764327.71298514
284,1990-10-13,4712300.22810194
285,1990-10-14,3934460.46468586
286,1990-10-15,2921504.79127611
287,1990-10-16,
288,1990-10-17,2633126.9316408
289,1990-10-18,1515017.44125366
290,1990-10-19,1581613.22762231
291,1990-10-20,1506748.01590737
292,1990-10-21,1793731.32748132
293,1990-10-22,1534541.11411265
294,1990-10-23,595349.693422042
295,1990-10-24,542503.661623258
296,1990-10-25,835260.891486336
297,1990-10-26,469693.573367155
298,1990-10-27,203604.016958093
299,1990-10-28,253709.884145088
300,1990-10-29,284120.818184851
301,1990-10-30,324024.465344026
302,1990-10-31,308708.902424563
303,1990-11-01,286200.407399155
304,1990-11-02,193670.920240358
305,1990-11-03,313895.642582592
306,1990-11-04,138427.244406259
307,1990-11-05,129497.243662483
308,1990-11-06,52699.2372660096
309,1990-11-07,77874.4996368192
310,1990-11-08,138671.901960883
311,1990-11-09,140384.504843251
312,1990-11-10,498440.836035475
313,1990-11-11,138035.792318861
314,1990-11-12,144078.833918074
315,1990-11-13,235140.375749126
316,1990-11-14,162305.821737562
317,1990-11-15,183517.631723462
318,1990-11-16,184936.645540282
319,1990-11-17,48148.6067500032
320,1990-11-18,33395.756206176
321,1990-11-19,66693.6493905024
322,1990-11-20,62094.0873635712
323,1990-11-21,63488.635424928
324,1990-11-22,0.0
325,1990-11-23,0.0
326,1990-11-24,6801.4800185472
327,1990-11-25,49910.141143296
328,1990-11-26,88492.6375075008
329,1990-11-27,33346.8246952512
330,1990-11-28,91771.0487394624
331,1990-11-29,83330.3631049344
332,1990-11-30,79122.2531654016
333,1990-12-01,19646.0016363072
334,1990-12-02,36576.304416288
335,1990-12-03,0.0
336,1990-12-04,38973.9484516032
337,1990-12-05,100896.775526938
338,1990-12-06,35304.0851322432
339,1990-12-07,26741.0707204032
340,1990-12-08,33248.9616734016
341,1990-12-09,45946.6887583872
342,1990-12-10,51427.0179819648
343,1990-12-11,37897.4552112576
344,1990-12-12,0.0
345,1990-12-13,21896.851138848
346,1990-12-14,38509.0990978176
347,1990-12-15,22484.0292699456
348,1990-12-16,0.0
349,1990-12-17,19499.2071035328
350,1990-12-18,24539.1527287872
351,1990-12-19,0.0
352,1990-12-20,23731.782798528
353,1990-12-21,32050.139655744
354,1990-12-22,11107.4529799296
355,1990-12-23,17811.0699766272
356,1990-12-24,49910.141143296
357,1990-12-25,31291.7012364096
358,1990-12-26,18496.1111295744
359,1990-12-27,0.0
360,1990-12-28,0.0
361,1990-12-29,0.0
362,1990-12-30,0.0
363,1990-12-31,51133.428916416
364,1991-01-01,37799.592189408
365,1991-01-02,18422.7138631872
366,1991-01-03,0.0
367,1991-01-04,0.0
368,1991-01-05,0.0
369,1991-01-06,27915.4269825984
370,1991-01-07,16489.9191816576
371,1991-01-08,35083.8933330816
372,1991-01-09,18691.8371732736
373,1991-01-10,0.0
374,1991-01-11,30386.4682843008
375,1991-01-12,23780.7143094528
376,1991-01-13,0.0
377,1991-01-14,0.0
378,1991-01-15,144078.833918074
379,1991-01-16,2033813.78583385
380,1991-01-17,1184558.48222302
381,1991-01-18,258187.117394707
382,1991-01-19,414303.103000282
383,1991-01-20,289796.873452128
384,1991-01-21,190245.714475622
385,1991-01-22,115135.845206054
386,1991-01-23,251092.048310611
387,1991-01-24,70339.0469544
388,1991-01-25,238051.800649152
389,1991-01-26,343719.398491258
390,1991-01-27,207909.989919475
391,1991-01-28,0.0
392,1991-01-29,0.0
393,1991-01-30,0.0
394,1991-01-31,94144.2270193152
395,1991-02-01,185352.563383142
396,1991-02-02,253073.774503066
397,1991-02-03,129815.298483494
398,1991-02-04,225696.59414064
399,1991-02-05,75109.869269568
400,1991-02-06,148262.478102144
401,1991-02-07,54460.7716593024
402,1991-02-08,175884.316019194
403,1991-02-09,134635.052309587
404,1991-02-10,0.0
405,1991-02-11,0.0
406,1991-02-12,7119.5348395584
407,1991-02-13,17003.700046368
408,1991-02-14,43182.058391136
409,1991-02-15,174685.494001536
410,1991-02-16,75036.4720031808
411,1991-02-17,0.0
412,1991-02-18,0.0
413,1991-02-19,0.0
414,1991-02-20,0.0
415,1991-02-21,0.0
416,1991-02-22,24612.5499951744
417,1991-02-23,0.0
418,1991-02-24,0.0
419,1991-02-25,14312.466945504
420,1991-02-26,133436.23029193
421,1991-02-27,70167.7866661632
422,1991-02-28,83746.2809477952
423,1991-03-01,24490.2212178624
424,1991-03-02,36453.975638976
425,1991-03-03,253489.692345926
426,1991-03-04,460518.915068755
427,1991-03-05,197340.783559718
428,1991-03-06,31022.5779263232
429,1991-03-07,45922.2230029248
430,1991-03-08,79954.0888511232
431,1991-03-09,959131.011392467
432,1991-03-10,753007.021621747
433,1991-03-11,252266.404572806
434,1991-03-12,561856.074194016
435,1991-03-13,532203.578573587
436,1991-03-14,640635.806782944
437,1991-03-15,456897.98326032
438,1991-03-16,473216.642153741
439,1991-03-17,570345.691339469
440,1991-03-18,1291106.84726177
441,1991-03-19,2547129.80119046
442,1991-03-20,1903093.25439825
443,1991-03-21,1532021.14130003
444,1991-03-22,1474453.218697
445,1991-03-23,837242.61767879
446,1991-03-24,824006.643973632
447,1991-03-25,719978.251747507
448,1991-03-26,300855.394921133
449,1991-03-27,444689.571284582
450,1991-03-28,134365.928999501
451,1991-03-29,159051.876261062
452,1991-03-30,380173.374130234
453,1991-03-31,480336.176993299
454,1991-04-01,266945.857850246
455,1991-04-02,221855.470533043
456,1991-04-03,220534.319738074
457,1991-04-04,453668.503539283
458,1991-04-05,590505.473840486
459,1991-04-06,306604.847454797
460,1991-04-07,217476.100305274
461,1991-04-08,1231948.65055369
462,1991-04-09,1988674.46700572
463,1991-04-10,1903264.51468648
464,1991-04-11,1912072.18665295
465,1991-04-12,1787614.88861572
466,1991-04-13,1878236.04684845
467,1991-04-14,1650459.8634935
468,1991-04-15,1664356.41259615
469,1991-04-16,1992833.64543433
470,1991-04-17,2340125.0442231
471,1991-04-18,2185477.00394527
472,1991-04-19,2171629.38635355
473,1991-04-20,2902152.37870535
474,1991-04-21,3382928.93929697
475,1991-04-22,3022695.1558686
476,1991-04-23,2831201.68786439
477,1991-04-24,3389265.56996173
478,1991-04-25,3602631.42334933
479,1991-04-26,4454308.83675093
480,1991-04-27,5044863.24210234
481,1991-04-28,5978794.52536854
482,1991-04-29,5672507.73273475
483,1991-04-30,5656017.81355309
484,1991-05-01,5929153.50753533
485,1991-05-02,5633705.04457139
486,1991-05-03,4703639.35066825
487,1991-05-04,4595329.45123621
488,1991-05-05,4679075.732184
489,1991-05-06,4370978.473646
490,1991-05-07,3767139.1630785
491,1991-05-08,2934471.64167118
492,1991-05-09,3648871.70117326
493,1991-05-10,3547803.66535809
494,1991-05-11,3246116.43475123
495,1991-05-12,2951940.19107133
496,1991-05-13,3318804.19423002
497,1991-05-14,2857355.5804537
498,1991-05-15,
499,1991-05-16,2592318.05152952
500,1991-05-17,2866065.38939831
501,1991-05-18,2604844.51832627
502,1991-05-19,2758880.91471754
503,1991-05-20,3644418.9336791
504,1991-05-21,3938228.19102707
505,1991-05-22,3668688.96309781
506,1991-05-23,4875560.21430254
507,1991-05-24,5106639.2746449
508,1991-05-25,5848000.59666655
509,1991-05-26,7586977.56342302
510,1991-05-27,8044438.25905897
511,1991-05-28,
512,1991-05-29,
513,1991-05-30,
514,1991-05-31,
515,1991-06-01,7767828.42780108
516,1991-06-02,7477126.32139684
517,1991-06-03,5626145.1261335
518,1991-06-04,
519,1991-06-05,
520,1991-06-06,
521,1991-06-07,
522,1991-06-08,
523,1991-06-09,
524,1991-06-10,
525,1991-06-11,
526,1991-06-12,
527,1991-06-13,
528,1991-06-14,
529,1991-06-15,
530,1991-06-16,
531,1991-06-17,
532,1991-06-18,
533,1991-06-19,
534,1991-06-20,
535,1991-06-21,
536,1991-06-22,
537,1991-06-23,
538,1991-06-24,
539,1991-06-25,
540,1991-06-26,
541,1991-06-27,
542,1991-06-28,
543,1991-06-29,
544,1991-06-30,
545,1991-07-01,
546,1991-07-02,
547,1991-07-03,
548,1991-07-04,
549,1991-07-05,
550,1991-07-06,
551,1991-07-07,
552,1991-07-08,
553,1991-07-09,
554,1991-07-10,
555,1991-07-11,
556,1991-07-12,
557,1991-07-13,
558,1991-07-14,
559,1991-07-15,
560,1991-07-16,
561,1991-07-17,
562,1991-07-18,
563,1991-07-19,
564,1991-07-20,
565,1991-07-21,
566,1991-07-22,
567,1991-07-23,
568,1991-07-24,
569,1991-07-25,
570,1991-07-26,
571,1991-07-27,
572,1991-07-28,
573,1991-07-29,
574,1991-07-30,
575,1991-07-31,
576,1991-08-01,
577,1991-08-02,
578,1991-08-03,
579,1991-08-04,
580,1991-08-05,
581,1991-08-06,
582,1991-08-07,
583,1991-08-08,
584,1991-08-09,
585,1991-08-10,
586,1991-08-11,
587,1991-08-12,
588,1991-08-13,
589,1991-08-14,
590,1991-08-15,
591,1991-08-16,
592,1991-08-17,
593,1991-08-18,
594,1991-08-19,
595,1991-08-20,
596,1991-08-21,
597,1991-08-22,
598,1991-08-23,
599,1991-08-24,
600,1991-08-25,
601,1991-08-26,
602,1991-08-27,
603,1991-08-28,
604,1991-08-29,
605,1991-08-30,
606,1991-08-31,
607,1991-09-01,
608,1991-09-02,
609,1991-09-03,
610,1991-09-04,
611,1991-09-05,
612,1991-09-06,
613,1991-09-07,
614,1991-09-08,
615,1991-09-09,
616,1991-09-10,
617,1991-09-11,
618,1991-09-12,
619,1991-09-13,
620,1991-09-14,
621,1991-09-15,
622,1991-09-16,
623,1991-09-17,
624,1991-09-18,
625,1991-09-19,
626,1991-09-20,1291253.64179455
627,1991-09-21,1371794.90877677
628,1991-09-22,1883740.84182749
629,1991-09-23,2062952.50058957
630,1991-09-24,2118245.10793459
631,1991-09-25,1426549.26950162
632,1991-09-26,1089142.03591966
633,1991-09-27,1059342.74576646
634,1991-09-28,731281.430771136
635,1991-09-29,762108.28265376
636,1991-09-30,1029103.07201493
637,1991-10-01,828386.014201402
638,1991-10-02,1281369.47658774
639,1991-10-03,2844878.04516787
640,1991-10-04,4685852.74644709
641,1991-10-05,5108474.20630458
642,1991-10-06,6352655.73458947
643,1991-10-07,6226583.69669173
644,1991-10-08,6457491.49674586
645,1991-10-09,5733672.12139075
646,1991-10-10,4767079.05458225
647,1991-10-11,4593225.39626644
648,1991-10-12,4878349.31042525
649,1991-10-13,5142946.4557511
650,1991-10-14,5613569.72782583
651,1991-10-15,5970892.08635418
652,1991-10-16,7188601.66722876
653,1991-10-17,7949290.9360657
654,1991-10-18,8185997.12016442
655,1991-10-19,7499952.87124326
656,1991-10-20,7029721.05125593
657,1991-10-21,6895159.39621273
658,1991-10-22,5547414.3250555
659,1991-10-23,4008175.78589407
660,1991-10-24,3125891.712409
661,1991-10-25,1910090.46046049
662,1991-10-26,1816386.6170395
663,1991-10-27,1998387.37192429
664,1991-10-28,1090291.92642639
665,1991-10-29,640391.14922832
666,1991-10-30,431600.392112198
667,1991-10-31,491492.561484154
668,1991-11-01,510111.00139104
669,1991-11-02,471063.65567305
670,1991-11-03,388932.114585773
671,1991-11-04,373347.428356224
672,1991-11-05,343866.193024032
673,1991-11-06,402437.211601018
674,1991-11-07,414474.363288518
675,1991-11-08,372760.250225126
676,1991-11-09,327351.808086912
677,1991-11-10,321822.54735241
678,1991-11-11,321528.958286861
679,1991-11-12,393140.224525306
680,1991-11-13,387097.182926093
681,1991-11-14,326666.766933965
682,1991-11-15,327180.547798675
683,1991-11-16,369604.167770477
684,1991-11-17,348685.946850125
685,1991-11-18,326838.027222202
686,1991-11-19,348514.686561888
687,1991-11-20,328844.219170118
688,1991-11-21,397886.581085011
689,1991-11-22,386020.689685747
690,1991-11-23,406058.143409453
691,1991-11-24,407501.622981734
692,1991-11-25,335816.959476902
693,1991-11-26,273551.611825094
694,1991-11-27,178184.097032659
695,1991-11-28,131430.038344013
696,1991-11-29,375842.935413389
697,1991-11-30,354875.782982112
698,1991-12-01,263765.309640134
699,1991-12-02,317369.779858253
700,1991-12-03,279374.461625146
701,1991-12-04,289747.941941203
702,1991-12-05,260633.692940947
703,1991-12-06,263202.597264499
704,1991-12-07,262150.569779616
705,1991-12-08,316342.218128832
706,1991-12-09,352796.193767808
707,1991-12-10,329871.780899539
708,1991-12-11,211579.853238835
709,1991-12-12,180655.138334362
710,1991-12-13,121472.475870816
711,1991-12-14,174122.781625901
712,1991-12-15,197365.249315181
713,1991-12-16,139014.422537357
714,1991-12-17,112028.69426233
715,1991-12-18,134781.846842362
716,1991-12-19,168666.918157786
717,1991-12-20,116163.406935475
718,1991-12-21,158122.177553491
719,1991-12-22,142635.354345792
720,1991-12-23,103906.063448813
721,1991-12-24,97251.37796304
722,1991-12-25,84896.171454528
723,1991-12-26,85434.4180747008
724,1991-12-27,131063.052012077
725,1991-12-28,184887.714029357
726,1991-12-29,87098.089446144
727,1991-12-30,99453.295954656
728,1991-12-31,189658.536344525
729,1992-01-01,126047.572142285
730,1992-01-02,175835.384508269
731,1992-01-03,171309.219747725
732,1992-01-04,90254.1719007936
733,1992-01-05,151320.697534944
734,1992-01-06,182930.453592365
735,1992-01-07,162232.424471174
736,1992-01-08,58081.7034677376
737,1992-01-09,122328.777312
738,1992-01-10,121717.13342544
739,1992-01-11,163308.91771152
740,1992-01-12,61531.374987936
741,1992-01-13,105789.926619418
742,1992-01-14,233550.10164407
743,1992-01-15,176177.905084742
744,1992-01-16,93165.5968008192
745,1992-01-17,14483.7272337408
746,1992-01-18,114891.18765143
747,1992-01-19,128053.764090202
748,1992-01-20,196508.947873997
749,1992-01-21,98303.4054479232
750,1992-01-22,76235.2940208384
751,1992-01-23,102951.898985779
752,1992-01-24,124261.57199353
753,1992-01-25,119221.626368275
754,1992-01-26,92284.8296041728
755,1992-01-27,110267.159869037
756,1992-01-28,173731.329538502
757,1992-01-29,476788.642451251
758,1992-01-30,114817.790385043
759,1992-01-31,0.0
760,1992-02-01,0.0
761,1992-02-02,73666.3896972864
762,1992-02-03,221953.333554893
763,1992-02-04,279594.653424307
764,1992-02-05,535090.53771815
765,1992-02-06,584780.487062285
766,1992-02-07,1120653.92895523
767,1992-02-08,1057116.36201938
768,1992-02-09,1289076.18955839
769,1992-02-10,2028480.25114305
770,1992-02-11,2859826.6217554
771,1992-02-12,3778050.89001473
772,1992-02-13,3875889.44610887
773,1992-02-14,3809905.30362678
774,1992-02-15,4945703.53521324
775,1992-02-16,4527926.29493729
776,1992-02-17,3805819.52246456
777,1992-02-18,4139703.68725993
778,1992-02-19,3778882.72570045
779,1992-02-20,3865980.8151466
780,1992-02-21,4048421.95362972
781,1992-02-22,3924013.58710341
782,1992-02-23,3815850.48220414
783,1992-02-24,4171533.63511651
784,1992-02-25,4839277.4989518
785,1992-02-26,4091652.94353178
786,1992-02-27,4795361.46789679
787,1992-02-28,4874410.3237958
788,1992-02-29,4893713.80485564
789,1992-03-01,4889946.07851443
790,1992-03-02,4213785.99480008
791,1992-03-03,3239192.62595537
792,1992-03-04,1812618.89069829
793,1992-03-05,1036956.57951836
794,1992-03-06,278738.351983123
795,1992-03-07,228436.758752429
796,1992-03-08,741410.25353257
797,1992-03-09,407183.568160723
798,1992-03-10,398938.608569894
799,1992-03-11,217598.429082586
800,1992-03-12,12183.9462202752
801,1992-03-13,0.0
802,1992-03-14,59892.1693719552
803,1992-03-15,84504.7193671296
804,1992-03-16,89495.7334814592
805,1992-03-17,21627.7278287616
806,1992-03-18,11474.4393118656
807,1992-03-19,26741.0707204032
808,1992-03-20,84553.6508780544
809,1992-03-21,32979.8383633152
810,1992-03-22,0.0
811,1992-03-23,82620.8561965248
812,1992-03-24,56638.223895456
813,1992-03-25,0.0
814,1992-03-26,76431.0200645376
815,1992-03-27,55292.607345024
816,1992-03-28,32857.5095860032
817,1992-03-29,0.0
818,1992-03-30,0.0
819,1992-03-31,4305.9729613824
820,1992-04-01,0.0
821,1992-04-02,212313.825902707
822,1992-04-03,1268720.68101368
823,1992-04-04,1971744.16422574
824,1992-04-05,1898983.00748056
825,1992-04-06,2657617.15285866
826,1992-04-07,3031992.14294431
827,1992-04-08,3910190.43526716
828,1992-04-09,3336248.27787471
829,1992-04-10,4317643.12673797
830,1992-04-11,4425904.09465909
831,1992-04-12,4971759.56478069
832,1992-04-13,4738429.65493578
833,1992-04-14,5664874.41703048
834,1992-04-15,5466383.74296403
835,1992-04-16,5582987.53349783
836,1992-04-17,5489087.96403314
837,1992-04-18,5596933.0141114
838,1992-04-19,5812745.44304523
839,1992-04-20,5652592.60778836
840,1992-04-21,5953105.48213302
841,1992-04-22,6135399.82608336
842,1992-04-23,5959539.97581963
843,1992-04-24,5824586.86868903
844,1992-04-25,5876992.51688949
845,1992-04-26,5860747.25526246
846,1992-04-27,5471521.55161114
847,1992-04-28,6293644.33241416
848,1992-04-29,6468574.48397032
849,1992-04-30,6502263.82924205
850,1992-05-01,6522668.26929769
851,1992-05-02,6557458.57356522
852,1992-05-03,6285546.16735611
853,1992-05-04,6175425.80201985
854,1992-05-05,6266683.0698946
855,1992-05-06,6109123.60471674
856,1992-05-07,5817247.14205031
857,1992-05-08,4957275.83754695
858,1992-05-09,3660444.00350698
859,1992-05-10,3410012.53059385
860,1992-05-11,3834028.5385127
861,1992-05-12,3408569.05102157
862,1992-05-13,3228207.50175276
863,1992-05-14,3683735.40270718
864,1992-05-15,2926593.66841229
865,1992-05-16,2445963.90235344
866,1992-05-17,2688566.3335186
867,1992-05-18,2612551.23129692
868,1992-05-19,1843665.93438008
869,1992-05-20,2105938.832937
870,1992-05-21,2522223.66212974
871,1992-05-22,2587057.9141051
872,1992-05-23,2090085.02339737
873,1992-05-24,1810416.97270668
874,1992-05-25,1838625.98875482
875,1992-05-26,2341959.97588278
876,1992-05-27,1916427.09112525
877,1992-05-28,756138.638320934
878,1992-05-29,494819.90422704
879,1992-05-30,62363.2106736576
880,1992-05-31,20428.905811104
881,1992-06-01,10985.1242026176
882,1992-06-02,21260.7414968256
883,1992-06-03,16807.9740026688
884,1992-06-04,95661.103857984
885,1992-06-05,78657.403811616
886,1992-06-06,158293.437841728
887,1992-06-07,196949.33147232
888,1992-06-08,63072.7175820672
889,1992-06-09,10740.4666479936
890,1992-06-10,522955.5230088
891,1992-06-11,137595.408720538
892,1992-06-12,379830.85355376
893,1992-06-13,777815.297660621
894,1992-06-14,1622911.42284284
895,1992-06-15,1464397.79320195
896,1992-06-16,3313103.67320728
897,1992-06-17,2147677.41175586
898,1992-06-18,1587974.32404253
899,1992-06-19,736761.759994714
900,1992-06-20,522808.728476026
901,1992-06-21,955436.682317645
902,1992-06-22,887495.27939856
903,1992-06-23,1208485.99106525
904,1992-06-24,995756.24731968
905,1992-06-25,2273724.98389814
906,1992-06-26,4576711.01132932
907,1992-06-27,5292432.22162637
908,1992-06-28,8879870.41083354
909,1992-06-29,9072587.16661087
910,1992-06-30,11097837.9380329
911,1992-07-01,8942527.21057275
912,1992-07-02,8154093.77504145
913,1992-07-03,6407997.27344542
914,1992-07-04,4438357.16418945
915,1992-07-05,3662254.46941119
916,1992-07-06,2180339.19529816
917,1992-07-07,2911840.81786846
918,1992-07-08,1011414.33081562
919,1992-07-09,1600500.79083928
920,1992-07-10,1444727.32581018
921,1992-07-11,1087698.55634738
922,1992-07-12,800128.06664233
923,1992-07-13,593392.43298505
924,1992-07-14,2253198.21506519
925,1992-07-15,1513451.63290406
926,1992-07-16,1036467.26440911
927,1992-07-17,1395722.417619
928,1992-07-18,799981.272109555
929,1992-07-19,2340467.56479957
930,1992-07-20,2548940.26709468
931,1992-07-21,848937.248789818
932,1992-07-22,2014167.78419754
933,1992-07-23,1380382.38894407
934,1992-07-24,1117669.10678882
935,1992-07-25,569464.924142822
936,1992-07-26,626641.394658451
937,1992-07-27,836337.384726682
938,1992-07-28,607019.858777607
939,1992-07-29,227017.74493561
940,1992-07-30,406180.472186765
941,1992-07-31,760860.529125178
942,1992-08-01,563911.197652858
943,1992-08-02,2049031.48573146
944,1992-08-03,2407626.06354386
945,1992-08-04,1630275.61523702
946,1992-08-05,2486748.31670926
947,1992-08-06,3049680.88414362
948,1992-08-07,2768055.57301594
949,1992-08-08,2297505.6982076
950,1992-08-09,1946373.17581123
951,1992-08-10,1654129.72681286
952,1992-08-11,1664160.68655245
953,1992-08-12,872938.154898432
954,1992-08-13,2351526.08626858
955,1992-08-14,2091210.44814864
956,1992-08-15,1817218.45272522
957,1992-08-16,3327954.38677296
958,1992-08-17,3981875.09877199
959,1992-08-18,3501147.46969129
960,1992-08-19,6806422.10115061
961,1992-08-20,8013880.53048643
962,1992-08-21,7960055.86846915
963,1992-08-22,8605291.23727903
964,1992-08-23,15184035.0180965
965,1992-08-24,14831410.084617
966,1992-08-25,16373878.1034994
967,1992-08-26,17953827.6597503
968,1992-08-27,17276982.534883
969,1992-08-28,14920269.7084564
970,1992-08-29,12801951.2032554
971,1992-08-30,10936412.883492
972,1992-08-31,9323067.57103492
973,1992-09-01,10179393.4779744
974,1992-09-02,9575236.11258588
